time_s,time_h,Locker_Showers_mdot_kg_s,Locker_Showers_temp_C,Breakroom_Sink_mdot_kg_s,Breakroom_Sink_temp_C,Process_Wash_mdot_kg_s,Process_Wash_temp_C
27480.0,7.6333,0.0000,39.7301,0.0000,25.0000,0.1200,52.2610
27520.0,7.6444,0.0000,39.6928,0.0000,25.0000,0.1200,52.2047
27560.0,7.6556,0.0000,39.6556,0.0000,25.0000,0.1200,52.1493
27600.0,7.6667,0.0000,39.6184,0.0000,25.0000,0.1200,52.0949
27640.0,7.6778,0.0000,39.5814,0.0000,25.0000,0.1200,52.0414
27680.0,7.6889,0.0000,39.5444,0.0000,25.0000,0.1200,51.9888
27720.0,7.7000,0.0000,39.5075,0.0000,25.0000,0.1200,51.9371
27760.0,7.7111,0.0000,39.4708,0.0000,25.0000,0.1200,51.8863
27800.0,7.7222,0.0000,39.4341,0.0000,25.0000,0.1200,51.8363
27840.0,7.7333,0.0000,39.3975,0.0000,25.0000,0.1200,51.7872
27880.0,7.7444,0.0000,39.3610,0.0000,25.0000,0.1200,51.7389
27920.0,7.7556,0.0000,39.3246,0.0000,25.0000,0.1200,51.6914
27960.0,7.7667,0.0000,39.2883,0.0000,25.0000,0.1200,51.6448
28000.0,7.7778,0.0000,39.2521,0.0000,25.0000,0.1200,51.5989
28040.0,7.7889,0.0000,39.2160,0.0000,25.0000,0.1200,51.5538
28080.0,7.8000,0.0000,39.1800,0.0000,25.0000,0.1200,51.5095
28120.0,7.8111,0.0000,39.1440,0.0000,25.0000,0.1200,51.4659
28160.0,7.8222,0.0000,39.1082,0.0000,25.0000,0.1200,51.4231
28200.0,7.8333,0.0000,39.0724,0.0000,25.0000,0.1200,51.3810
28240.0,7.8444,0.0000,39.0368,0.0000,25.0000,0.1200,51.3396
28280.0,7.8556,0.0000,39.0012,0.0000,25.0000,0.1200,51.2989
28320.0,7.8667,0.0000,38.9657,0.0000,25.0000,0.1200,51.2589
28360.0,7.8778,0.0000,38.9303,0.0000,25.0000,0.1200,51.2196
28400.0,7.8889,0.0000,38.8950,0.0000,25.0000,0.1200,51.1810
28440.0,7.9000,0.0000,38.8598,0.0000,25.0000,0.1200,51.1430
28480.0,7.9111,0.0000,38.8247,0.0000,25.0000,0.1200,51.1056
28520.0,7.9222,0.0000,38.7896,0.0000,25.0000,0.1200,51.0689
28560.0,7.9333,0.0000,38.7547,0.0000,25.0000,0.1200,51.0329
28600.0,7.9444,0.0000,38.7198,0.0000,25.0000,0.1200,50.9974
28640.0,7.9556,0.0000,38.6850,0.0000,25.0000,0.1200,50.9625
28680.0,7.9667,0.0000,38.6504,0.0000,25.0000,0.1200,50.9283
28720.0,7.9778,0.0000,38.6158,0.0000,25.0000,0.1200,50.8946
28760.0,7.9889,0.0000,38.5812,0.0000,25.0000,0.1200,50.8614
28800.0,8.0000,0.0000,38.5468,0.0000,25.0000,0.1200,50.8289
28840.0,8.0111,0.0000,38.5125,0.0000,25.0000,0.1200,50.7969
28880.0,8.0222,0.0000,38.4782,0.0000,25.0000,0.1200,50.7654
28920.0,8.0333,0.0000,38.4441,0.0000,25.0000,0.1200,50.7345
28960.0,8.0444,0.0000,38.4100,0.0000,25.0000,0.1200,50.7041
29000.0,8.0556,0.0000,38.3760,0.0000,25.0000,0.1200,50.6742
29040.0,8.0667,0.0000,38.3421,0.0000,25.0000,0.1200,50.6449
29080.0,8.0778,0.0000,38.3083,0.0000,25.0000,0.1200,50.6160
29120.0,8.0889,0.0000,38.2746,0.0000,25.0000,0.1200,50.5876
29160.0,8.1000,0.0000,38.2409,0.0000,25.0000,0.1200,50.5597
29200.0,8.1111,0.0000,38.2074,0.0000,25.0000,0.1200,50.5323
29240.0,8.1222,0.0000,38.1739,0.0000,25.0000,0.1200,50.5053
29280.0,8.1333,0.0000,38.1405,0.0000,25.0000,0.1200,50.4788
29320.0,8.1444,0.0000,38.1072,0.0000,25.0000,0.1200,50.4528
29360.0,8.1556,0.0000,38.0740,0.0000,25.0000,0.1200,50.4272
29400.0,8.1667,0.0000,38.0409,0.0000,25.0000,0.1200,50.4020
29440.0,8.1778,0.0000,38.0078,0.0000,25.0000,0.1200,50.3773
29480.0,8.1889,0.0000,37.9748,0.0000,25.0000,0.1200,50.3529
29520.0,8.2000,0.0000,37.9420,0.0000,25.0000,0.1200,50.3290
29560.0,8.2111,0.0000,37.9092,0.0000,25.0000,0.1200,50.3055
29600.0,8.2222,0.0000,37.8764,0.0000,25.0000,0.1200,50.2824
29640.0,8.2333,0.0000,37.8438,0.0000,25.0000,0.1200,50.2597
29680.0,8.2444,0.0000,37.8113,0.0000,25.0000,0.1200,50.2374
29720.0,8.2556,0.0000,37.7788,0.0000,25.0000,0.1200,50.2155
29760.0,8.2667,0.0000,37.7464,0.0000,25.0000,0.1200,50.1939
29800.0,8.2778,0.0000,37.7141,0.0000,25.0000,0.1200,50.1727
29840.0,8.2889,0.0000,37.6819,0.0000,25.0000,0.1200,50.1518
29880.0,8.3000,0.0000,37.6497,0.0000,25.0000,0.1200,50.1313
29920.0,8.3111,0.0000,37.6177,0.0000,25.0000,0.1200,50.1112
29960.0,8.3222,0.0000,37.5857,0.0000,25.0000,0.1200,50.0914
30000.0,8.3333,0.0000,37.5538,0.0000,25.0000,0.1200,50.0719
30040.0,8.3444,0.0000,37.5220,0.0000,25.0000,0.1200,50.0528
30080.0,8.3556,0.0000,37.4902,0.0000,25.0000,0.1200,50.0340
30120.0,8.3667,0.0000,37.4586,0.0000,25.0000,0.1200,50.0155
30160.0,8.3778,0.0000,37.4270,0.0000,25.0000,0.1200,49.9974
30200.0,8.3889,0.0000,37.3955,0.0000,25.0000,0.1200,49.9795
30240.0,8.4000,0.0000,37.3641,0.0000,25.0000,0.1200,49.9619
30280.0,8.4111,0.0000,37.3328,0.0000,25.0000,0.1200,49.9447
30320.0,8.4222,0.0000,37.3015,0.0000,25.0000,0.1200,49.9277
30360.0,8.4333,0.0000,37.2703,0.0000,25.0000,0.1200,49.9110
30400.0,8.4444,0.0000,37.2392,0.0000,25.0000,0.1200,49.8946
30440.0,8.4556,0.0000,37.2082,0.0000,25.0000,0.1200,49.8785
30480.0,8.4667,0.0000,37.1773,0.0000,25.0000,0.1200,49.8627
30520.0,8.4778,0.0000,37.1464,0.0000,25.0000,0.1200,49.8471
30560.0,8.4889,0.0000,37.1156,0.0000,25.0000,0.1200,49.8318
30600.0,8.5000,0.0000,37.0849,0.0000,25.0000,0.1200,49.8167
30640.0,8.5111,0.0000,37.0543,0.0000,25.0000,0.1200,49.8020
30680.0,8.5222,0.0000,37.0237,0.0000,25.0000,0.1200,49.7874
30720.0,8.5333,0.0000,36.9933,0.0000,25.0000,0.1200,49.7731
30760.0,8.5444,0.0000,36.9629,0.0000,25.0000,0.1200,49.7591
30800.0,8.5556,0.0000,36.9326,0.0000,25.0000,0.1200,49.7453
30840.0,8.5667,0.0000,36.9023,0.0000,25.0000,0.1200,49.7317
30880.0,8.5778,0.0000,36.8721,0.0000,25.0000,0.1200,49.7183
30920.0,8.5889,0.0000,36.8421,0.0000,25.0000,0.1200,49.7052
30960.0,8.6000,0.0000,36.8120,0.0000,25.0000,0.1200,49.6923
31000.0,8.6111,0.0000,36.7821,0.0000,25.0000,0.1200,49.6796
31040.0,8.6222,0.0000,36.7522,0.0000,25.0000,0.1200,49.6672
31080.0,8.6333,0.0000,36.7225,0.0000,25.0000,0.1200,49.6549
31120.0,8.6444,0.0000,36.6928,0.0000,25.0000,0.1200,49.6429
31160.0,8.6556,0.0000,36.6631,0.0000,25.0000,0.1200,49.6311
31200.0,8.6667,0.0000,36.6336,0.0000,25.0000,0.1200,49.6194
31240.0,8.6778,0.0000,36.6041,0.0000,25.0000,0.1200,49.6080
31280.0,8.6889,0.0000,36.5747,0.0000,25.0000,0.1200,49.5967
31320.0,8.7000,0.0000,36.5453,0.0000,25.0000,0.1200,49.5857
31360.0,8.7111,0.0000,36.5161,0.0000,25.0000,0.1200,49.5748
31400.0,8.7222,0.0000,36.4869,0.0000,25.0000,0.1200,49.5642
31440.0,8.7333,0.0000,36.4578,0.0000,25.0000,0.1200,49.5537
31480.0,8.7444,0.0000,36.4287,0.0000,25.0000,0.1200,49.5433
31520.0,8.7556,0.0000,36.3998,0.0000,25.0000,0.1200,49.5332
31560.0,8.7667,0.0000,36.3709,0.0000,25.0000,0.1200,49.5232
31600.0,8.7778,0.0000,36.3421,0.0000,25.0000,0.1200,49.5134
31640.0,8.7889,0.0000,36.3133,0.0000,25.0000,0.1200,49.5038
31680.0,8.8000,0.0000,36.2846,0.0000,25.0000,0.1200,49.4943
31720.0,8.8111,0.0000,36.2560,0.0000,25.0000,0.1200,49.4850
31760.0,8.8222,0.0000,36.2275,0.0000,25.0000,0.1200,49.4759
31800.0,8.8333,0.0000,36.1991,0.0000,25.0000,0.1200,49.4669
31840.0,8.8444,0.0000,36.1707,0.0000,25.0000,0.1200,49.4580
31880.0,8.8556,0.0000,36.1424,0.0000,25.0000,0.1200,49.4493
31920.0,8.8667,0.0000,36.1141,0.0000,25.0000,0.1200,49.4408
31960.0,8.8778,0.0000,36.0860,0.0000,25.0000,0.1200,49.4324
32000.0,8.8889,0.0000,36.0579,0.0000,25.0000,0.1200,49.4241
32040.0,8.9000,0.0000,36.0298,0.0000,25.0000,0.1200,49.4160
32080.0,8.9111,0.0000,36.0019,0.0000,25.0000,0.1200,49.4080
32120.0,8.9222,0.0000,35.9740,0.0000,25.0000,0.1200,49.4002
32160.0,8.9333,0.0000,35.9462,0.0000,25.0000,0.1200,49.3925
32200.0,8.9444,0.0000,35.9184,0.0000,25.0000,0.1200,49.3849
32240.0,8.9556,0.0000,35.8908,0.0000,25.0000,0.1200,49.3775
32280.0,8.9667,0.0000,35.8632,0.0000,25.0000,0.1200,49.3701
32320.0,8.9778,0.0000,35.8356,0.0000,25.0000,0.1200,49.3629
32360.0,8.9889,0.0000,35.8082,0.0000,25.0000,0.1200,49.3559
32400.0,9.0000,0.0000,35.7808,0.0000,25.0000,0.1200,49.3489
32440.0,9.0111,0.0000,35.7535,0.0000,25.0000,0.1200,49.3421
32480.0,9.0222,0.0000,35.7262,0.0000,25.0000,0.1200,49.3353
32520.0,9.0333,0.0000,35.6990,0.0000,25.0000,0.1200,49.3287
32560.0,9.0444,0.0000,35.6719,0.0000,25.0000,0.1200,49.3222
32600.0,9.0556,0.0000,35.6449,0.0000,25.0000,0.1200,49.3159
32640.0,9.0667,0.0000,35.6179,0.0000,25.0000,0.1200,49.3096
32680.0,9.0778,0.0000,35.5910,0.0000,25.0000,0.1200,49.3034
32720.0,9.0889,0.0000,35.5641,0.0000,25.0000,0.1200,49.2974
32760.0,9.1000,0.0000,35.5373,0.0000,25.0000,0.1200,49.2914
32800.0,9.1111,0.0000,35.5106,0.0000,25.0000,0.1200,49.2855
32840.0,9.1222,0.0000,35.4840,0.0000,25.0000,0.1200,49.2798
32880.0,9.1333,0.0000,35.4574,0.0000,25.0000,0.1200,49.2741
32920.0,9.1444,0.0000,35.4309,0.0000,25.0000,0.1200,49.2685
32960.0,9.1556,0.0000,35.4045,0.0000,25.0000,0.1200,49.2631
33000.0,9.1667,0.0000,35.3781,0.0000,25.0000,0.1200,49.2577
33040.0,9.1778,0.0000,35.3518,0.0000,25.0000,0.1200,49.2524
33080.0,9.1889,0.0000,35.3256,0.0000,25.0000,0.1200,49.2472
33120.0,9.2000,0.0000,35.2994,0.0000,25.0000,0.1200,49.2421
33160.0,9.2111,0.0000,35.2733,0.0000,25.0000,0.1200,49.2371
33200.0,9.2222,0.0000,35.2473,0.0000,25.0000,0.1200,49.2322
33240.0,9.2333,0.0000,35.2213,0.0000,25.0000,0.1200,49.2273
33280.0,9.2444,0.0000,35.1954,0.0000,25.0000,0.1200,49.2225
33320.0,9.2556,0.0000,35.1696,0.0000,25.0000,0.1200,49.2178
33360.0,9.2667,0.0000,35.1438,0.0000,25.0000,0.1200,49.2132
33400.0,9.2778,0.0000,35.1181,0.0000,25.0000,0.1200,49.2087
33440.0,9.2889,0.0000,35.0924,0.0000,25.0000,0.1200,49.2042
33480.0,9.3000,0.0000,35.0669,0.0000,25.0000,0.1200,49.1999
33520.0,9.3111,0.0000,35.0413,0.0000,25.0000,0.1200,49.1956
33560.0,9.3222,0.0000,35.0159,0.0000,25.0000,0.1200,49.1913
33600.0,9.3333,0.0000,34.9905,0.0000,25.0000,0.1200,49.1872
33640.0,9.3444,0.0000,34.9652,0.0000,25.0000,0.1200,49.1831
33680.0,9.3556,0.0000,34.9399,0.0000,25.0000,0.1200,49.1791
33720.0,9.3667,0.0000,34.9147,0.0000,25.0000,0.1200,49.1751
33760.0,9.3778,0.0000,34.8896,0.0000,25.0000,0.1200,49.1712
33800.0,9.3889,0.0000,34.8645,0.0000,25.0000,0.1200,49.1674
33840.0,9.4000,0.0000,34.8395,0.0000,25.0000,0.1200,49.1637
33880.0,9.4111,0.0000,34.8146,0.0000,25.0000,0.1200,49.1600
33920.0,9.4222,0.0000,34.7897,0.0000,25.0000,0.1200,49.1564
33960.0,9.4333,0.0000,34.7649,0.0000,25.0000,0.1200,49.1528
34000.0,9.4444,0.0000,34.7402,0.0000,25.0000,0.1200,49.1493
34040.0,9.4556,0.0000,34.7155,0.0000,25.0000,0.1200,49.1459
34080.0,9.4667,0.0000,34.6909,0.0000,25.0000,0.1200,49.1425
34120.0,9.4778,0.0000,34.6663,0.0000,25.0000,0.1200,49.1391
34160.0,9.4889,0.0000,34.6418,0.0000,25.0000,0.1200,49.1359
34200.0,9.5000,0.0000,34.6174,0.0000,25.0000,0.1200,49.1327
34240.0,9.5111,0.0000,34.5930,0.0000,25.0000,0.1200,49.1295
34280.0,9.5222,0.0000,34.5687,0.0000,25.0000,0.1200,49.1264
34320.0,9.5333,0.0000,34.5444,0.0000,25.0000,0.1200,49.1233
34360.0,9.5444,0.0000,34.5202,0.0000,25.0000,0.1200,49.1203
34400.0,9.5556,0.0000,34.4961,0.0000,25.0000,0.1200,49.1174
34440.0,9.5667,0.0000,34.4720,0.0000,25.0000,0.1200,49.1145
34480.0,9.5778,0.0000,34.4480,0.0000,25.0000,0.1200,49.1116
34520.0,9.5889,0.0000,34.4241,0.0000,25.0000,0.1200,49.1088
34560.0,9.6000,0.0000,34.4002,0.0000,25.0000,0.1200,49.1061
34600.0,9.6111,0.0000,34.3764,0.0000,25.0000,0.1200,49.1034
34640.0,9.6222,0.0000,34.3526,0.0000,25.0000,0.1200,49.1007
34680.0,9.6333,0.0000,34.3289,0.0000,25.0000,0.1200,49.0981
34720.0,9.6444,0.0000,34.3053,0.0000,25.0000,0.1200,49.0955
34760.0,9.6556,0.0000,34.2817,0.0000,25.0000,0.1200,49.0930
34800.0,9.6667,0.0000,34.2582,0.0000,25.0000,0.1200,49.0905
34840.0,9.6778,0.0000,34.2347,0.0000,25.0000,0.1200,49.0881
34880.0,9.6889,0.0000,34.2113,0.0000,25.0000,0.1200,49.0857
34920.0,9.7000,0.0000,34.1880,0.0000,25.0000,0.1200,49.0833
34960.0,9.7111,0.0000,34.1647,0.0000,25.0000,0.1200,49.0810
35000.0,9.7222,0.0000,34.1414,0.0000,25.0000,0.1200,49.0787
35040.0,9.7333,0.0000,34.1183,0.0000,25.0000,0.1200,49.0764
35080.0,9.7444,0.0000,34.0952,0.0000,25.0000,0.1200,49.0742
35120.0,9.7556,0.0000,34.0721,0.0000,25.0000,0.1200,49.0721
35160.0,9.7667,0.0000,34.0491,0.0000,25.0000,0.1200,49.0699
35200.0,9.7778,0.0000,34.0262,0.0000,25.0000,0.1200,49.0679
35240.0,9.7889,0.0000,34.0033,0.0000,25.0000,0.1200,49.0658
35280.0,9.8000,0.0000,33.9805,0.0000,25.0000,0.1200,49.0638
35320.0,9.8111,0.0000,33.9577,0.0000,25.0000,0.1200,49.0618
35360.0,9.8222,0.0000,33.9350,0.0000,25.0000,0.1200,49.0598
35400.0,9.8333,0.0000,33.9124,0.0000,25.0000,0.1200,49.0579
35440.0,9.8444,0.0000,33.8898,0.0000,25.0000,0.1200,49.0560
35480.0,9.8556,0.0000,33.8673,0.0000,25.0000,0.1200,49.0542
35520.0,9.8667,0.0000,33.8448,0.0000,25.0000,0.1200,49.0523
35560.0,9.8778,0.0000,33.8224,0.0000,25.0000,0.1200,49.0505
35600.0,9.8889,0.0000,33.8000,0.0000,25.0000,0.1200,49.0488
35640.0,9.9000,0.0000,33.7777,0.0000,25.0000,0.1200,49.0470
35680.0,9.9111,0.0000,33.7555,0.0000,25.0000,0.1200,49.0453
35720.0,9.9222,0.0000,33.7333,0.0000,25.0000,0.1200,49.0437
35760.0,9.9333,0.0000,33.7111,0.0000,25.0000,0.1200,49.0420
35800.0,9.9444,0.0000,33.6891,0.0000,25.0000,0.1200,49.0404
35840.0,9.9556,0.0000,33.6670,0.0000,25.0000,0.1200,49.0388
35880.0,9.9667,0.0000,33.6451,0.0000,25.0000,0.1200,49.0372
35920.0,9.9778,0.0000,33.6232,0.0000,25.0000,0.1200,49.0357
35960.0,9.9889,0.0000,33.6013,0.0000,25.0000,0.1200,49.0342
36000.0,10.0000,0.0000,33.5795,0.0400,25.2346,0.1200,49.0327
36040.0,10.0111,0.0000,33.5578,0.0400,32.9454,0.1200,49.0322
36080.0,10.0222,0.0000,33.5361,0.0400,43.4818,0.1200,49.0348
36120.0,10.0333,0.0000,33.5144,0.0400,47.8092,0.1200,49.0387
36160.0,10.0444,0.0000,33.4929,0.0400,48.7718,0.1200,49.0380
36200.0,10.0556,0.0000,33.4713,0.0400,48.9041,0.1200,49.0230
36240.0,10.0667,0.0000,33.4499,0.0400,48.8814,0.1200,48.9846
36280.0,10.0778,0.0000,33.4285,0.0400,48.8175,0.1200,48.9211
36320.0,10.0889,0.0000,33.4071,0.0400,48.7335,0.1200,48.8382
36360.0,10.1000,0.0000,33.3858,0.0400,48.6393,0.1200,48.7442
36400.0,10.1111,0.0000,33.3645,0.0400,48.5412,0.1200,48.6459
36440.0,10.1222,0.0000,33.3433,0.0400,48.4428,0.1200,48.5470
36480.0,10.1333,0.0000,33.3222,0.0400,48.3456,0.1200,48.4493
36520.0,10.1444,0.0000,33.3011,0.0400,48.2502,0.1200,48.3533
36560.0,10.1556,0.0000,33.2801,0.0400,48.1566,0.1200,48.2592
36600.0,10.1667,0.0000,33.2591,0.0400,48.0651,0.1200,48.1671
36640.0,10.1778,0.0000,33.2381,0.0400,47.9754,0.1200,48.0768
36680.0,10.1889,0.0000,33.2173,0.0400,47.8876,0.1200,47.9885
36720.0,10.2000,0.0000,33.1964,0.0400,47.8016,0.1200,47.9019
36760.0,10.2111,0.0000,33.1757,0.0400,47.7174,0.1200,47.8172
36800.0,10.2222,0.0000,33.1549,0.0400,47.6349,0.1200,47.7342
36840.0,10.2333,0.0000,33.1343,0.0400,47.5542,0.1200,47.6530
36880.0,10.2444,0.0000,33.1137,0.0400,47.4751,0.1200,47.5734
36920.0,10.2556,0.0000,33.0931,0.0000,47.3672,0.1200,47.4958
36960.0,10.2667,0.0000,33.0726,0.0000,47.2500,0.1200,47.4224
37000.0,10.2778,0.0000,33.0521,0.0000,47.1333,0.1200,47.3540
37040.0,10.2889,0.0000,33.0317,0.0000,47.0173,0.1200,47.2890
37080.0,10.3000,0.0000,33.0114,0.0000,46.9019,0.1200,47.2285
37120.0,10.3111,0.0000,32.9911,0.0000,46.7871,0.1200,47.1773
37160.0,10.3222,0.0000,32.9708,0.0000,46.6728,0.1200,47.1419
37200.0,10.3333,0.0000,32.9506,0.0000,46.5592,0.1200,47.1259
37240.0,10.3444,0.0000,32.9304,0.0000,46.4462,0.1200,47.1282
37280.0,10.3556,0.0000,32.9103,0.0000,46.3338,0.1200,47.1440
37320.0,10.3667,0.0000,32.8903,0.0000,46.2219,0.1200,47.1681
37360.0,10.3778,0.0000,32.8703,0.0000,46.1107,0.1200,47.1961
37400.0,10.3889,0.0000,32.8504,0.0000,46.0000,0.1200,47.2258
37440.0,10.4000,0.0000,32.8305,0.0000,45.8899,0.1200,47.2557
37480.0,10.4111,0.0000,32.8106,0.0000,45.7804,0.1200,47.2855
37520.0,10.4222,0.0000,32.7908,0.0000,45.6714,0.1200,47.3147
37560.0,10.4333,0.0000,32.7711,0.0000,45.5631,0.1200,47.3435
37600.0,10.4444,0.0000,32.7514,0.0000,45.4553,0.1200,47.3718
37640.0,10.4556,0.0000,32.7317,0.0000,45.3480,0.1200,47.3996
37680.0,10.4667,0.0000,32.7121,0.0000,45.2414,0.1200,47.4269
37720.0,10.4778,0.0000,32.6926,0.0000,45.1352,0.1200,47.4536
37760.0,10.4889,0.0000,32.6731,0.0000,45.0297,0.1200,47.4799
37800.0,10.5000,0.0000,32.6536,0.0000,44.9247,0.1200,47.5056
37840.0,10.5111,0.0000,32.6343,0.0000,44.8202,0.1200,47.5309
37880.0,10.5222,0.0000,32.6149,0.0000,44.7163,0.1200,47.5558
37920.0,10.5333,0.0000,32.5956,0.0000,44.6130,0.1200,47.5801
37960.0,10.5444,0.0000,32.5764,0.0000,44.5101,0.1200,47.6040
38000.0,10.5556,0.0000,32.5572,0.0000,44.4079,0.1200,47.6274
38040.0,10.5667,0.0000,32.5380,0.0000,44.3061,0.1200,47.6504
38080.0,10.5778,0.0000,32.5189,0.0000,44.2049,0.1200,47.6730
38120.0,10.5889,0.0000,32.4998,0.0000,44.1042,0.1200,47.6951
38160.0,10.6000,0.0000,32.4808,0.0000,44.0041,0.1200,47.7168
38200.0,10.6111,0.0000,32.4619,0.0000,43.9044,0.1200,47.7381
38240.0,10.6222,0.0000,32.4430,0.0000,43.8053,0.1200,47.7590
38280.0,10.6333,0.0000,32.4241,0.0000,43.7067,0.1200,47.7795
38320.0,10.6444,0.0000,32.4053,0.0000,43.6087,0.1200,47.7997
38360.0,10.6556,0.0000,32.3865,0.0000,43.5111,0.1200,47.8194
38400.0,10.6667,0.0000,32.3678,0.0000,43.4141,0.1200,47.8388
38440.0,10.6778,0.0000,32.3491,0.0000,43.3175,0.1200,47.8578
38480.0,10.6889,0.0000,32.3305,0.0000,43.2215,0.1200,47.8764
38520.0,10.7000,0.0000,32.3119,0.0000,43.1260,0.1200,47.8947
38560.0,10.7111,0.0000,32.2934,0.0000,43.0309,0.1200,47.9127
38600.0,10.7222,0.0000,32.2749,0.0000,42.9364,0.1200,47.9304
38640.0,10.7333,0.0000,32.2565,0.0000,42.8424,0.1200,47.9477
38680.0,10.7444,0.0000,32.2381,0.0000,42.7488,0.1200,47.9647
38720.0,10.7556,0.0000,32.2197,0.0000,42.6558,0.1200,47.9815
38760.0,10.7667,0.0000,32.2014,0.0000,42.5632,0.1200,47.9979
38800.0,10.7778,0.0000,32.1832,0.0000,42.4712,0.1200,48.0141
38840.0,10.7889,0.0000,32.1650,0.0000,42.3796,0.1200,48.0299
38880.0,10.8000,0.0000,32.1468,0.0000,42.2885,0.1200,48.0455
38920.0,10.8111,0.0000,32.1287,0.0000,42.1978,0.1200,48.0608
38960.0,10.8222,0.0000,32.1106,0.0000,42.1077,0.1200,48.0759
39000.0,10.8333,0.0000,32.0926,0.0000,42.0180,0.1200,48.0907
39040.0,10.8444,0.0000,32.0746,0.0000,41.9288,0.1200,48.1053
39080.0,10.8556,0.0000,32.0567,0.0000,41.8400,0.1200,48.1196
39120.0,10.8667,0.0000,32.0388,0.0000,41.7517,0.1200,48.1336
39160.0,10.8778,0.0000,32.0210,0.0000,41.6639,0.1200,48.1475
39200.0,10.8889,0.0000,32.0032,0.0000,41.5765,0.1200,48.1610
39240.0,10.9000,0.0000,31.9854,0.0000,41.4896,0.1200,48.1744
39280.0,10.9111,0.0000,31.9677,0.0000,41.4032,0.1200,48.1875
39320.0,10.9222,0.0000,31.9501,0.0000,41.3172,0.1200,48.2004
39360.0,10.9333,0.0000,31.9325,0.0000,41.2317,0.1200,48.2131
39400.0,10.9444,0.0000,31.9149,0.0000,41.1466,0.1200,48.2256
39440.0,10.9556,0.0000,31.8974,0.0000,41.0619,0.1200,48.2379
39480.0,10.9667,0.0000,31.8799,0.0000,40.9777,0.1200,48.2499
39520.0,10.9778,0.0000,31.8624,0.0000,40.8939,0.1200,48.2618
39560.0,10.9889,0.0000,31.8451,0.0000,40.8106,0.1200,48.2734
39600.0,11.0000,0.0000,31.8277,0.0000,40.7277,0.1200,48.2849
39640.0,11.0111,0.0000,31.8104,0.0000,40.6453,0.1200,48.2961
39680.0,11.0222,0.0000,31.7931,0.0000,40.5633,0.1200,48.3072
39720.0,11.0333,0.0000,31.7759,0.0000,40.4817,0.1200,48.3180
39760.0,11.0444,0.0000,31.7588,0.0000,40.4005,0.1200,48.3287
39800.0,11.0556,0.0000,31.7416,0.0000,40.3198,0.1200,48.3392
39840.0,11.0667,0.0000,31.7245,0.0000,40.2395,0.1200,48.3496
39880.0,11.0778,0.0000,31.7075,0.0000,40.1596,0.1200,48.3597
39920.0,11.0889,0.0000,31.6905,0.0000,40.0801,0.1200,48.3697
39960.0,11.1000,0.0000,31.6735,0.0000,40.0010,0.1200,48.3795
40000.0,11.1111,0.0000,31.6566,0.0000,39.9224,0.1200,48.3892
40040.0,11.1222,0.0000,31.6398,0.0000,39.8442,0.1200,48.3986
40080.0,11.1333,0.0000,31.6229,0.0000,39.7663,0.1200,48.4080
40120.0,11.1444,0.0000,31.6061,0.0000,39.6889,0.1200,48.4171
40160.0,11.1556,0.0000,31.5894,0.0000,39.6119,0.1200,48.4261
40200.0,11.1667,0.0000,31.5727,0.0000,39.5353,0.1200,48.4350
40240.0,11.1778,0.0000,31.5560,0.0000,39.4591,0.1200,48.4437
40280.0,11.1889,0.0000,31.5394,0.0000,39.3833,0.1200,48.4522
40320.0,11.2000,0.0000,31.5228,0.0000,39.3079,0.1200,48.4606
40360.0,11.2111,0.0000,31.5063,0.0000,39.2329,0.1200,48.4689
40400.0,11.2222,0.0000,31.4898,0.0000,39.1583,0.1200,48.4770
40440.0,11.2333,0.0000,31.4734,0.0000,39.0841,0.1200,48.4850
40480.0,11.2444,0.0000,31.4570,0.0000,39.0102,0.1200,48.4929
40520.0,11.2556,0.0000,31.4406,0.0000,38.9368,0.1200,48.5006
40560.0,11.2667,0.0000,31.4243,0.0000,38.8637,0.1200,48.5082
40600.0,11.2778,0.0000,31.4080,0.0000,38.7910,0.1200,48.5156
40640.0,11.2889,0.0000,31.3918,0.0000,38.7187,0.1200,48.5230
40680.0,11.3000,0.0000,31.3756,0.0000,38.6468,0.1200,48.5302
40720.0,11.3111,0.0000,31.3594,0.0000,38.5753,0.1200,48.5373
40760.0,11.3222,0.0000,31.3433,0.0000,38.5041,0.1200,48.5442
40800.0,11.3333,0.0000,31.3272,0.0000,38.4333,0.1200,48.5511
40840.0,11.3444,0.0000,31.3112,0.0000,38.3629,0.1200,48.5578
40880.0,11.3556,0.0000,31.2952,0.0000,38.2928,0.1200,48.5644
40920.0,11.3667,0.0000,31.2792,0.0000,38.2231,0.1200,48.5709
40960.0,11.3778,0.0000,31.2633,0.0000,38.1538,0.1200,48.5773
41000.0,11.3889,0.0000,31.2474,0.0000,38.0849,0.1200,48.5836
41040.0,11.4000,0.0000,31.2316,0.0000,38.0163,0.1200,48.5898
41080.0,11.4111,0.0000,31.2158,0.0000,37.9480,0.1200,48.5958
41120.0,11.4222,0.0000,31.2001,0.0000,37.8801,0.1200,48.6018
41160.0,11.4333,0.0000,31.1843,0.0000,37.8126,0.1200,48.6077
41200.0,11.4444,0.0000,31.1687,0.0000,37.7454,0.1200,48.6134
41240.0,11.4556,0.0000,31.1530,0.0000,37.6786,0.1200,48.6191
41280.0,11.4667,0.0000,31.1374,0.0000,37.6122,0.1200,48.6247
41320.0,11.4778,0.0000,31.1219,0.0000,37.5460,0.1200,48.6301
